Name,Contig Length,Average Depth,Percent Coverage,Max Depth
contig25732,345,11.08,100,12
contig25733,341,6.47,100,12
contig25734,336,10.37,100,18
contig25735,343,4.31,100,6
contig25736,339,7.92,100,9
contig25737,339,6.12,100,9
contig25738,362,5.96,100,17
contig25739,339,6.55,100,13
contig25740,328,3.71,100,5
contig25741,338,4.38,100,5
contig25742,326,5.5,100,9
contig25743,332,3.95,100,6
contig25744,333,5.04,100,8
contig25745,493,210.31,100,285
contig25746,333,6.98,100,9
contig25747,329,3.85,100,9
contig25748,329,6.04,100,12
contig25749,330,9.64,100,13
contig25750,333,6.07,100,7
contig25751,323,2,100,2
contig25752,336,3.5,100,6
contig25753,341,7.65,100,10
contig25754,371,33.84,100,40
contig25755,591,218.78,100,335
contig25756,385,5.25,100,9
contig25757,342,14.46,100,20
contig25758,341,6.04,100,9
contig25759,331,4.43,100,5
contig25760,351,17.49,100,20
contig25761,339,8.86,100,11
contig25762,336,4.68,100,6
contig25763,347,10.11,100,13
contig25764,328,5.18,100,6
contig25765,343,5.62,100,7
contig25766,332,7.64,100,9
contig25767,328,5.02,100,7
contig25768,323,3.65,100,4
contig25769,335,4.5,100,6
contig25770,330,3.95,100,8
contig25771,343,4.04,100,6
contig25772,325,4.02,100,6
contig25773,353,22.18,100,33
contig25774,344,9.73,100,24
contig25775,327,4.78,100,7
contig25776,332,3.17,100,5
contig25777,328,5.13,100,8
contig25778,331,6.83,100,10
contig25779,329,5.1,100,7
contig25780,328,3.38,100,5
contig25781,327,2.88,100,4
contig25782,322,2.72,100,3
contig25783,357,35.36,100,53
contig25784,324,2.75,100,5
contig25785,324,3.31,100,4
contig25786,323,11.13,100,12
contig25787,334,5.02,100,7
contig25788,328,4.91,100,6
contig25789,358,33.36,100,36
contig25790,329,8.78,100,9
contig25791,334,5.99,100,10
contig25792,332,4.63,100,6
contig25793,340,11.14,100,13
contig25794,329,4.22,100,5
contig25795,323,3.84,100,6
contig25796,331,3.88,100,6
contig25797,350,3.81,100,6
contig25798,331,3.24,100,5
contig25799,341,11.47,100,15
contig25800,343,5.29,100,7
contig25801,329,5.38,100,7
contig25802,325,3.46,100,5
contig25803,323,1.92,100,3
contig25804,322,2.31,100,3
contig25805,334,3.64,100,5
contig25806,332,3.86,100,7
contig25807,323,6.38,100,9
contig25808,331,5.33,100,7
contig25809,321,4.62,100,6
contig25810,331,2.93,100,3
contig25811,333,8.77,100,12
contig25812,341,10.59,100,12
contig25813,350,5,100,11
contig25814,330,4.36,100,8
contig25815,324,2.53,100,3
contig25816,449,254.07,100,371
contig25817,355,13.19,100,19
contig25818,399,39.9,100,61
contig25819,336,3.8,100,6
contig25820,329,3.5,100,6
contig25821,325,3.78,100,6
contig25822,333,6.85,100,8
contig25823,344,7.25,100,9
contig25824,347,16.77,100,20
contig25825,333,6.29,100,7
contig25826,340,7.52,100,9
contig25827,330,6.59,100,9
contig25828,326,5,100,6
contig25829,333,7.38,100,11
contig25830,327,7.72,100,10
contig25831,322,3.72,100,6
contig25832,326,12.9,100,15
contig25833,325,3.79,100,6
contig25834,326,3.44,100,6
contig25835,327,3.49,100,5
contig25836,361,17.39,100,27
contig25837,359,13.44,100,17
contig25838,374,34.46,100,43
contig25839,320,2.01,100,3
contig25840,324,5.43,100,12
contig25841,322,4.19,100,7
contig25842,336,8.96,100,9
contig25843,343,8.15,100,11
contig25844,332,4.51,100,5
contig25845,326,5.6,100,8
contig25846,331,6.48,100,9
contig25847,332,8.29,100,9
contig25848,336,5.73,100,6
contig25849,341,7.88,100,11
contig25850,328,5.88,100,7
contig25851,333,4.38,100,5
contig25852,336,7.04,100,11
contig25853,329,5.19,100,7
contig25854,339,5.86,100,10
contig25855,329,3.38,100,6
contig25856,323,7.07,100,11
contig25857,389,62.86,100,78
contig25858,331,3.96,100,5
contig25859,334,3.61,100,4
contig25860,321,3.74,100,5
contig25861,327,5.13,100,7
contig25862,319,3.05,100,4
contig25863,322,2.26,100,3
contig25864,328,3.57,100,5
contig25865,330,4.93,100,8
contig25866,321,6.13,100,8
contig25867,321,3.8,100,5
contig25868,322,1.9,100,4
contig25869,342,14.78,100,34
contig25870,332,17.08,100,35
contig25871,320,12.69,100,15
contig25872,336,12.7,100,19
contig25873,326,4.68,100,7
contig25874,320,4.75,100,6
contig25875,333,7.73,100,11
contig25876,330,3.57,100,8
contig25877,324,6.01,100,7
contig25878,327,3.61,100,8
contig25879,330,4.93,100,6
contig25880,333,8.17,100,9
contig25881,336,5.23,100,6
contig25882,329,4.68,100,7
contig25883,345,12.7,100,14
contig25884,325,4.5,100,6
contig25885,325,4.94,100,6
contig25886,334,5.63,100,8
contig25887,318,2,100,2
contig25888,325,5.24,100,11
contig25889,337,10.93,100,15
contig25890,321,2.51,100,4
contig25891,322,4.34,100,7
contig25892,318,1.84,100,2
contig25893,320,4.12,100,5
contig25894,320,3.35,100,7
contig25895,327,5.07,100,9
contig25896,394,10.41,100,26
contig25897,326,5.56,100,7
contig25898,321,3.12,100,5
contig25899,348,9.03,100,10
contig25900,401,15.13,100,21
contig25901,360,8.94,100,22
contig25902,336,7.86,100,10
contig25903,362,26.27,100,32
contig25904,318,5.2,100,6
contig25905,317,3.12,100,4
contig25906,343,10.07,100,11
contig25907,337,4.28,100,6
contig25908,324,4.73,100,6
contig25909,325,4.61,100,6
contig25910,329,6.05,100,7
contig25911,319,4.65,100,6
contig25912,333,4.94,100,7
contig25913,342,7.99,100,11
contig25914,329,4.45,100,5
contig25915,321,5.1,100,7
contig25916,328,5.21,100,7
contig25917,347,15.96,100,55
contig25918,327,4.33,100,7
contig25919,321,4.11,100,6
contig25920,325,3.93,100,6
contig25921,325,3.93,100,5
contig25922,319,3.57,100,6
contig25923,319,3.14,100,7
contig25924,319,6.18,100,11
contig25925,330,4.93,100,6
contig25926,324,7.35,100,9
contig25927,328,2.37,100,3
contig25928,322,3.56,100,6
contig25929,331,9.62,100,12
contig25930,325,6.1,100,7
contig25931,331,7.44,100,8
contig25932,338,19.15,100,21
contig25933,324,5.08,100,6
contig25934,361,14.57,100,19
contig25935,326,5.99,100,8
contig25936,318,4.55,100,9
contig25937,340,4.41,100,8
contig25938,334,9.71,100,14
contig25939,316,2.06,100,3
contig25940,316,1.6,100,3
contig25941,321,3.93,100,7
contig25942,328,3.46,100,5
contig25943,325,4.86,100,10
contig25944,332,5.29,100,14
contig25945,323,4.07,100,6
contig25946,331,6.53,100,13
contig25947,333,3.76,100,9
contig25948,319,2.29,100,5
contig25949,332,8.28,100,18
contig25950,329,3.51,100,6
contig25951,346,19.58,100,21
contig25952,317,2.28,100,3
contig25953,316,2.41,100,3
contig25954,368,50.16,100,124
contig25955,323,9.99,100,20
contig25956,321,2.5,100,3
contig25957,323,5.88,100,8
contig25958,318,3.49,100,6
contig25959,347,12.76,100,21
contig25960,328,10.31,100,11
contig25961,323,7.99,100,9
contig25962,333,13.12,100,15
contig25963,323,8.62,100,10
contig25964,326,6.5,100,8
contig25965,322,4.08,100,6
contig25966,327,4,100,5
contig25967,332,7.48,100,9
contig25968,331,10.85,100,14
contig25969,340,8.77,100,12
contig25970,318,3.59,100,5
contig25971,382,5.08,100,7
contig25972,323,4.79,100,8
contig25973,322,4.69,100,5
contig25974,323,3.87,100,5
contig25975,324,7.41,100,10
contig25976,317,6.31,100,9
contig25977,328,7.02,100,9
contig25978,376,40.54,100,45
contig25979,346,13.77,100,17
contig25980,322,8.59,100,11
contig25981,315,3.16,100,4
contig25982,333,7.07,100,12
contig25983,322,5.89,100,7
contig25984,329,9.13,100,33
contig25985,317,3.28,100,4
contig25986,318,4.85,100,6
contig25987,334,9.78,100,11
contig25988,323,8.41,100,10
contig25989,316,3.32,100,5
contig25990,317,3.72,100,5
contig25991,320,4.33,100,6
contig25992,322,3.76,100,5
contig25993,319,3.38,100,5
contig25994,329,6.44,100,8
contig25995,316,3.2,100,4
contig25996,316,3.11,100,5
contig25997,318,3.48,100,6
contig25998,333,9.55,100,12
contig25999,316,2.54,100,3
contig26000,316,2.16,100,4
contig26001,344,13.84,100,18
contig26002,318,6.6,100,10
contig26003,322,3.38,100,5
contig26004,374,25.26,100,49
contig26005,344,16.21,100,28
contig26006,322,6.71,100,10
contig26007,391,48.81,100,70
contig26008,327,4.23,100,9
contig26009,317,3.43,100,5
contig26010,332,3.81,100,6
contig26011,318,3.99,100,5
contig26012,330,11.38,100,13
contig26013,320,3.99,100,5
contig26014,317,6.93,100,9
contig26015,333,10.04,100,11
contig26016,325,6.62,100,8
contig26017,326,9.44,100,11
contig26018,327,4.72,100,6
contig26019,320,4.45,100,6
contig26020,327,7.72,100,10
contig26021,315,2.73,100,4
contig26022,324,4.04,100,7
contig26023,318,7.4,100,11
contig26024,330,5.67,100,7
contig26025,323,4.17,100,7
contig26026,325,6.48,100,8
contig26027,326,9.2,100,12
contig26028,313,2.47,100,5
contig26029,318,4.08,100,5
contig26030,335,7.21,100,16
contig26031,383,39.3,100,47
contig26032,327,10.54,100,15
contig26033,313,2,100,2
contig26034,327,9.38,100,11
contig26035,360,6.83,100,11
contig26036,320,3.86,100,5
contig26037,320,4.63,100,7
contig26038,334,6.22,100,9
contig26039,317,4.53,100,7
contig26040,320,5.88,100,6
contig26041,321,6.36,100,7
contig26042,318,5.83,100,6
contig26043,317,4.36,100,5
contig26044,323,4.83,100,7
contig26045,319,4.08,100,5
contig26046,324,5.31,100,7
contig26047,319,4.43,100,7
contig26048,317,3.24,100,4
contig26049,378,129.02,100,166
contig26050,312,2,100,2
contig26051,315,6.87,100,10
contig26052,317,4.94,100,9
contig26053,313,2.15,100,3
contig26054,314,2.77,100,5
contig26055,320,5.81,100,9
contig26056,318,6.96,100,30
contig26057,371,33.14,100,42
contig26058,320,5.23,100,7
contig26059,540,835.39,100,906
contig26060,344,20.68,100,24
contig26061,367,56.08,100,65
contig26062,330,7.99,100,16
contig26063,329,6.02,100,9
contig26064,327,7.2,100,9
contig26065,344,18.49,100,22
contig26066,314,3.69,100,6
contig26067,323,6.56,100,8
contig26068,330,6.55,100,7
contig26069,322,10.14,100,13
contig26070,333,6.73,100,10
contig26071,333,9.08,100,11
contig26072,312,2.5,100,4
contig26073,399,34.04,100,47
contig26074,311,1.71,100,2
contig26075,378,39.29,100,60
contig26076,315,4.43,100,6
contig26077,317,3.5,100,5
contig26078,313,4.29,100,7
contig26079,311,2,100,2
contig26080,313,7.38,100,12
contig26081,343,4.27,100,5
contig26082,374,21.75,100,31
contig26083,503,151.35,100,182
contig26084,311,4.17,100,5
contig26085,317,4.21,100,5
contig26086,421,181.8,100,310
contig26087,319,3.8,100,5
contig26088,330,12.62,100,16
contig26089,319,3.91,100,5
contig26090,314,4.5,100,6
contig26091,313,7.95,100,8
contig26092,322,10.06,100,11
contig26093,319,3.53,100,5
contig26094,312,3.45,100,7
contig26095,335,7.18,100,8
contig26096,327,8.04,100,10
contig26097,317,3.78,100,6
contig26098,382,38.03,100,52
contig26099,318,3.18,100,4
contig26100,332,7.99,100,9
contig26101,312,2.42,100,3
contig26102,326,7.59,100,12
contig26103,310,3.79,100,6
contig26104,318,3.76,100,5
contig26105,326,2.99,100,5
contig26106,342,17.76,100,31
contig26107,321,5.95,100,7
contig26108,310,2,100,2
contig26109,310,2.13,100,3
contig26110,310,2,100,2
contig26111,312,2.3,100,3
contig26112,319,3.48,100,4
contig26113,328,3.91,100,10
contig26114,336,18.45,100,23
contig26115,693,1060.62,100,1776
contig26116,320,3.78,100,7
contig26117,311,3.27,100,4
contig26118,317,4.72,100,8
contig26119,313,6.41,100,8
contig26120,322,10.83,100,11
contig26121,346,5.04,100,11
contig26122,309,2,100,2
contig26123,317,6.99,100,9
contig26124,321,7.69,100,9
contig26125,323,4.36,100,7
contig26126,321,6.93,100,8
contig26127,313,4.3,100,5
contig26128,309,2.6,100,4
contig26129,314,3.07,100,4
contig26130,312,3.73,100,6
contig26131,333,6.59,100,15
contig26132,313,3.59,100,5
contig26133,325,5.95,100,11
contig26134,329,4.53,100,6
contig26135,318,7.9,100,12
contig26136,336,11.79,100,18
contig26137,438,206.02,100,317
contig26138,310,3.53,100,8
contig26139,324,4.93,100,6
contig26140,314,3.79,100,5
contig26141,310,7.77,100,11
contig26142,315,3.76,100,7
contig26143,319,3.63,100,4
contig26144,314,3.73,100,21
contig26145,314,4.23,100,6
contig26146,385,54.21,100,87
contig26147,333,3.76,100,9
contig26148,347,37.27,100,67
contig26149,309,3.75,100,7
contig26150,320,7.18,100,13
contig26151,318,5.36,100,6
contig26152,331,5.66,100,7
contig26153,310,3.29,100,5
contig26154,311,4.04,100,6
contig26155,313,3.27,100,5
contig26156,325,10,100,12
contig26157,330,5.97,100,7
contig26158,314,4.57,100,6
contig26159,328,7.37,100,10
contig26160,312,2.85,100,4
contig26161,311,2.68,100,4
contig26162,339,12.32,100,14
contig26163,311,2.61,100,3
contig26164,336,3.99,100,6
contig26165,315,3.91,100,6
contig26166,350,22.78,100,31
contig26167,312,7.44,100,9
contig26168,375,10.87,100,23
contig26169,319,4.43,100,7
contig26170,567,372.94,100,517
contig26171,527,198.5,100,320
contig26172,333,9.92,100,74
contig26173,692,857.23,100,1248
contig26174,307,1.8,100,3
contig26175,308,5.1,100,6
contig26176,312,4.63,100,6
contig26177,318,6.32,100,7
contig26178,314,6.77,100,7
contig26179,321,7.6,100,8
contig26180,330,7.72,100,8
contig26181,316,5.15,100,6
contig26182,319,4.32,100,6
contig26183,344,21.56,100,30
contig26184,312,5.28,100,11
contig26185,309,3.39,100,6
contig26186,321,7.88,100,9
contig26187,309,3.26,100,4
contig26188,313,5.7,100,9
contig26189,345,19.71,100,27
contig26190,308,2.81,100,4
contig26191,309,2.11,100,4
contig26192,642,777.97,100,939
contig26193,312,4.45,100,6
contig26194,313,4.2,100,6
contig26195,317,3.6,100,6
contig26196,310,9.55,100,13
contig26197,307,2.98,100,4
contig26198,308,4.35,100,5
contig26199,307,3.76,100,4
contig26200,308,3.32,100,5
contig26201,312,7.92,100,9
contig26202,314,5.4,100,6
contig26203,315,6.06,100,7
contig26204,319,7.01,100,9
contig26205,324,12.21,100,21
contig26206,316,5.48,100,9
contig26207,315,4.2,100,6
contig26208,310,10.04,100,14
contig26209,325,5.29,100,6
contig26210,312,5.36,100,9
contig26211,309,3.41,100,5
contig26212,334,7.65,100,11
contig26213,307,3.37,100,5
contig26214,310,5.52,100,8
contig26215,329,9.38,100,26
contig26216,306,1.99,100,2
contig26217,348,32.52,100,49
contig26218,308,3.23,100,5
contig26219,308,3.41,100,4
contig26220,330,11.17,100,15
contig26221,333,10.33,100,14
contig26222,326,5.63,100,10
contig26223,307,3,100,3
contig26224,343,6.82,100,16
contig26225,332,16.24,100,30
contig26226,314,3.47,100,5
contig26227,329,8.01,100,10
contig26228,326,7.34,100,8
contig26229,327,7.3,100,12
contig26230,320,5.5,100,7
contig26231,312,6.95,100,9
contig26232,305,4.85,100,7
contig26233,314,5.33,100,6
contig26234,317,5.12,100,7
contig26235,312,6.8,100,16
contig26236,319,5.9,100,9
contig26237,305,2,100,2
contig26238,332,11.75,100,16
contig26239,480,174.11,100,279
contig26240,308,3.84,100,6
contig26241,306,2.82,100,5
contig26242,353,30.25,100,44
contig26243,371,9.61,100,21
contig26244,311,3.49,100,6
contig26245,359,6.68,100,11
contig26246,522,271.07,100,401
contig26247,394,71.66,100,105
contig26248,308,4.9,100,7
contig26249,310,4.03,100,6
contig26250,312,9.65,100,10
contig26251,320,7.72,100,8
contig26252,320,8.68,100,9
contig26253,310,2.37,100,4
contig26254,306,3.65,100,5
contig26255,405,46.53,100,73
contig26256,304,2,100,2
contig26257,323,4.05,100,6
contig26258,329,11.06,100,20
contig26259,339,19.88,100,29
contig26260,307,3.13,100,4
contig26261,328,6.38,100,9
contig26262,433,13.99,100,19
contig26263,304,6.42,100,9
contig26264,309,5.79,100,7
contig26265,312,7.49,100,9
contig26266,316,7.98,100,9
contig26267,309,4.57,100,5
contig26268,308,4.53,100,7
contig26269,306,4.42,100,6
contig26270,324,8.67,100,14
contig26271,319,3.61,100,6
contig26272,313,4.53,100,7
contig26273,326,13.51,100,15
contig26274,343,24.79,100,29
contig26275,312,5.85,100,8
contig26276,311,6.11,100,8
contig26277,312,4.33,100,7
contig26278,312,3.89,100,7
contig26279,304,2.84,100,4
contig26280,306,4.46,100,6
contig26281,325,3.98,100,6
contig26282,323,16.78,100,22
contig26283,337,5.49,100,7
contig26284,320,3.99,100,13
contig26285,332,23.16,100,31
contig26286,314,32.27,100,48
contig26287,327,15.83,100,33
contig26288,321,13.44,100,16
contig26289,305,4.59,100,6
contig26290,317,7.32,100,10
contig26291,320,5.48,100,6
contig26292,325,8.1,100,9
contig26293,311,4.73,100,6
contig26294,312,4.15,100,5
contig26295,315,11.12,100,17
contig26296,316,4.22,100,7
contig26297,311,4.23,100,7
contig26298,310,4.31,100,6
contig26299,303,3.64,100,5
contig26300,306,2.96,100,4
contig26301,303,2.84,100,6
contig26302,311,3.14,100,5
contig26303,302,3.76,100,6
contig26304,329,7.27,100,11
contig26305,316,10.74,100,13
contig26306,313,9.46,100,11
contig26307,312,4.89,100,6
contig26308,312,5.62,100,10
contig26309,309,4.38,100,6
contig26310,314,5.49,100,6
contig26311,307,4.2,100,6
contig26312,325,7.72,100,10
contig26313,316,4.27,100,6
contig26314,322,12.57,100,20
contig26315,317,3.62,100,6
contig26316,314,8.38,100,11
contig26317,302,4.77,100,7
contig26318,306,5.62,100,8
contig26319,325,14.6,100,17
contig26320,345,6.27,100,11
contig26321,512,458.55,100,814
contig26322,309,4.5,100,6
contig26323,305,3.99,100,5
contig26324,380,7.49,100,10
contig26325,302,2.19,100,6
contig26326,308,4.71,100,8
contig26327,312,5.7,100,7
contig26328,332,41.27,100,199
contig26329,311,2.51,100,4
contig26330,308,3.92,100,5
contig26331,303,4.06,100,5
contig26332,310,4.26,100,7
contig26333,309,6.81,100,8
contig26334,334,10.19,100,18
contig26335,304,3.46,100,5
contig26336,314,6.11,100,8
contig26337,310,3.74,100,5
contig26338,316,6.69,100,9
contig26339,302,3.32,100,6
contig26340,326,9.32,100,12
contig26341,319,4.47,100,9
contig26342,306,7.59,100,10
contig26343,300,2,100,2
contig26344,303,3.1,100,4
contig26345,305,4.66,100,6
contig26346,428,60.6,100,103
contig26347,313,5,100,6
contig26348,312,5.75,100,14
contig26349,303,10.93,100,15
contig26350,309,6.49,100,7
contig26351,307,3.94,100,5
contig26352,304,5.46,100,6
contig26353,314,7.35,100,9
contig26354,328,15.55,100,19
contig26355,315,7.58,100,10
contig26356,300,3.38,100,8
contig26357,321,21.75,100,29
contig26358,308,4.05,100,6
contig26359,322,4.21,100,6
contig26360,303,3.55,100,5
contig26361,391,82.95,100,121
contig26362,311,3.01,100,6
contig26363,304,4.4,100,12
contig26364,305,3.36,100,4
contig26365,303,2.9,100,4
contig26366,299,2.34,100,5
contig26367,303,4.09,100,6
contig26368,310,31.75,100,56
contig26369,302,2.5,100,3
contig26370,306,3.05,100,4
contig26371,323,16.81,100,24
contig26372,321,6.14,100,8
contig26373,348,26.55,100,36
contig26374,325,13.54,100,23
contig26375,306,2.58,100,6
contig26376,301,3.04,100,42
contig26377,298,2.55,100,4
contig26378,311,4.42,100,6
contig26379,304,4.76,100,6
contig26380,304,5.03,100,6
contig26381,314,4.53,100,6
contig26382,328,4.24,100,6
contig26383,308,4.63,100,6
contig26384,310,8.53,100,11
contig26385,302,5.28,100,7
contig26386,314,3.61,100,6
contig26387,300,2.86,100,3
contig26388,298,2.47,100,4
contig26389,306,7.34,100,11
contig26390,340,25.29,100,34
contig26391,348,7.83,100,16
contig26392,298,2,100,2
contig26393,300,2.56,100,4
contig26394,299,3.88,100,6
contig26395,298,2.52,100,3
contig26396,313,3.9,100,6
contig26397,303,5.17,100,6
contig26398,298,2,100,2
contig26399,303,3.92,100,6
contig26400,314,6.56,100,9
contig26401,318,3.81,100,8
contig26402,306,4.04,100,6
contig26403,297,1.08,100,2
contig26404,305,5.31,100,6
contig26405,311,7.33,100,18
contig26406,301,3.96,100,6
contig26407,309,5.31,100,7
contig26408,309,4.39,100,6
contig26409,297,2,100,2
contig26410,300,2.72,100,4
contig26411,308,4.89,100,7
contig26412,310,7.2,100,14
contig26413,311,2.97,100,4
contig26414,300,4.61,100,9
contig26415,298,2.86,100,4
contig26416,300,2.52,100,4
contig26417,415,58.85,100,71
contig26418,298,2.91,100,5
contig26419,297,2,100,2
contig26420,502,64.55,100,127
contig26421,304,3.41,100,5
contig26422,308,4.74,100,6
contig26423,310,5.52,100,7
contig26424,311,5.97,100,7
contig26425,301,4.97,100,6
contig26426,303,5.12,100,8
contig26427,297,3.24,100,4
contig26428,304,3.33,100,6
contig26429,478,204.02,100,255
contig26430,303,3.66,100,6
contig26431,306,7.18,100,14
contig26432,308,4.04,100,6
contig26433,306,6.21,100,9
contig26434,296,2.94,100,4
contig26435,313,3.03,100,5
contig26436,308,11.29,100,15
contig26437,301,3.02,100,4
contig26438,307,5.17,100,10
